19.1441	7.18344	3.21915	2.82656	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.1322	7.33491	2.36116	3.29899	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.0138	7.86879	2.36116	3.29899	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.1685	8.00883	2.93066	3.1135	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.132	8.12845	2.93066	3.1135	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.2171	8.27455	2.72607	3.20297	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.347	8.30742	2.72607	3.20297	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
19.5111	8.44311	2.6065	2.76637	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
20.0039	8.89059	2.6065	2.76637	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
20.0366	9.06437	1.87461	3.2727	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
20.1574	9.45948	1.87461	3.2727	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.1219	9.63554	1.30923	3.78165	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.1573	9.90876	1.30923	3.78165	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.1022	10.2369	0.351602	5.40309	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.166	10.4687	0.351602	5.40309	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.0718	10.7443	-0.229705	5.77812	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.371	11.0109	-0.229705	5.77812	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.2351	11.3907	-1.19813	6.92605	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.3164	11.3483	-1.19813	6.92605	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.0477	11.7175	-2.83327	7.49296	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.6141	11.9422	-2.83327	7.49296	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.3398	12.3502	-2.59478	8.82943	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.3263	12.4966	-2.59478	8.82943	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.1024	12.879	-3.24208	8.42779	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.498	12.8924	-3.24208	8.42779	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.381	13.265	-2.28567	8.22984	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.1943	13.1688	-2.28567	8.22984	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.0154	13.5472	-2.9335	7.90285	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.3245	13.8896	-2.9335	7.90285	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.1352	14.2143	-3.01956	7.41769	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.1216	14.337	-3.01956	7.41769	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
19.8668	14.6624	-3.62625	7.29576	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.781	14.773	-3.62625	7.29576	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.6018	15.0654	-2.98222	7.01353	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
20.0208	15.2053	-2.98222	7.01353	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.867	15.4813	-3.64218	5.7487	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.9131	15.554	-3.64218	5.7487	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.7024	15.7908	-3.22858	5.78815	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.4748	16.0098	-3.22858	5.78815	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.2474	16.2581	-3.50118	5.71191	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.238	16.2719	-3.50118	5.71191	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.1014	16.5332	-3.33369	5.25041	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.0029	16.8387	-3.33369	5.25041	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.8929	17.1271	-3.88047	4.48368	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.6148	17.3831	-3.88047	4.48368	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.4454	17.591	-3.03621	4.87132	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.1023	17.5529	-3.03621	4.87132	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
17.973	17.7556	-3.03946	4.20151	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.2094	18.0461	-3.03946	4.20151	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
18.0115	18.1405	-3.4095	3.0977	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.9017	18.2183	-3.4095	3.0977	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.914	18.4336	-2.0995	3.09682	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.3845	18.7039	-2.0995	3.09682	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.2759	18.7477	-2.27236	1.78048	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.1762	18.8863	-2.27236	1.78048	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.1133	19.0786	-2.40121	2.13097	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.5734	19.052	-2.40121	2.13097	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5011	19.2777	-3.01436	2.08727	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.2338	19.617	-3.01436	2.08727	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
15.995	19.5031	-3.05892	0.871662	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.9243	19.8703	-3.05892	0.871662	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.7931	19.8611	-2.16116	1.1593	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4332	20.1836	-2.16116	1.1593	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.2842	20.3462	-3.19608	1.46548	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.2016	20.4385	-3.19608	1.46548	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.939	20.3846	-3.70578	0.907523	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6665	20.6088	-3.70578	0.907523	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.4238	20.6726	-4.23284	1.21326	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.0521	20.5924	-4.23284	1.21326	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.8586	20.6842	-4.27501	1.19436	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.4687	20.7253	-4.27501	1.19436	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.2989	20.7368	-4.05767	0.30048	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1072	20.8294	-4.05767	0.30048	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.9873	20.9332	-3.60482	0.554707	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.8729	21.0592	-3.60482	0.554707	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.5843	21.0972	-4.97805	0.27802	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.2062	21.11	-4.97805	0.27802	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
12.0173	21.1528	-4.5013	0.308437	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.6814	20.8651	-4.5013	0.308437	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4437	20.825	-4.67786	-0.355336	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.363	21.0688	-4.67786	-0.355336	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
10.999	20.9051	-5.51476	-0.883393	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8903	20.9269	-5.51476	-0.883393	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.4886	20.9401	-6.54193	0.310067	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.189	21.209	-6.54193	0.310067	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.88938	21.2409	-6.38289	0.202169	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.99633	20.9797	-6.38289	0.202169	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.64896	21.0002	-6.66431	0.346814	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.5392	20.8762	-6.66431	0.346814	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.28229	20.927	-6.10651	0.141216	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.70332	20.8221	-6.10651	0.141216	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.5216	20.7258	-4.76112	-0.839997	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.22277	20.4839	-4.76112	-0.839997	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.03536	20.4459	-4.49013	-1.46943	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.88599	20.45	-4.49013	-1.46943	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.77121	20.4509	-3.75472	-1.80433	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.1803	20.392	-3.75472	-1.80433	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
6.99188	20.2526	-3.75335	-2.29682	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.81542	20.1859	-3.75335	-2.29682	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.66823	20.1007	-3.41523	-2.25248	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.38914	20.0137	-3.41523	-2.25248	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.29851	19.9734	-2.87819	-2.47301	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.8612	19.8306	-2.87819	-2.47301	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.64817	19.623	-3.56686	-3.22137	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.69089	19.5755	-3.56686	-3.22137	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.54446	19.3516	-3.00669	-3.09517	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.17022	19.4397	-3.00669	-3.09517	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
5.13371	19.3291	-1.86707	-2.85872	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.8915	18.982	-1.86707	-2.85872	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.69572	18.8348	-3.08472	-3.44831	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.4685	18.834	-3.08472	-3.44831	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.35564	18.6482	-2.529	-3.06995	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.26269	18.481	-2.529	-3.06995	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
4.06218	18.379	-3.62536	-3.92765	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.4592	18.167	-3.62536	-3.92765	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.41933	18.0264	-2.07023	-2.98095	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.12525	17.7493	-2.07023	-2.98095	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.97981	17.6083	-2.71515	-4.07996	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.9449	17.8154	-2.71515	-4.07996	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.85695	17.5086	-2.07171	-4.28627	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.55407	17.0853	-2.07171	-4.28627	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.46597	16.9046	-1.85458	-3.56051	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.25371	16.8334	-1.85458	-3.56051	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
2.0466	16.5177	-2.90367	-3.81017	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.88972	16.1054	-2.90367	-3.81017	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.75965	15.9923	-2.81652	-3.65326	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.44746	16.0853	-2.81652	-3.65326	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.35124	15.8059	-2.32421	-4.3999	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.18395	15.4284	-2.32421	-4.3999	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1.03389	15.2814	-2.71714	-4.14806	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.72271	15.0075	-2.71714	-4.14806	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.685032	14.903	-1.70871	-3.71728	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.737297	14.7047	-1.70871	-3.71728	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.663995	14.4282	-1.57857	-4.62086	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.253443	14.2029	-1.57857	-4.62086	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.132977	13.9517	-2.01915	-5.07112	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.459162	13.6856	-2.01915	-5.07112	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.296006	13.4748	-2.6855	-5.03574	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.190336	13.2856	-2.6855	-5.03574	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-9.66901	11.7906	-100.756	-33.1459	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
0.0458989	12.93	-100.756	-33.1459	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-7.21411	5.71595	-120.87	-99.1335	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.476769	12.363	-120.87	-99.1335	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-7.73014	1.1839	-128.795	-170.165	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.58293	12.0381	-128.795	-170.165	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-5.11142	1.44385	-99.1255	-196.934	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.17232	11.3983	-99.1255	-196.934	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-6.26057	1.86909	-91.0779	-195.979	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.3931	11.042	-91.0779	-195.979	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-6.40682	1.65233	-86.2804	-193.682	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.49707	10.4194	-86.2804	-193.682	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-6.4036	1.17007	-82.9012	-190.319	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.61895	10.2369	-82.9012	-190.319	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-6.34908	1.13975	-79.2303	-187.138	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.73401	9.71307	-79.2303	-187.138	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-6.29701	0.77371	-75.5234	-183.367	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.93851	8.7699	-75.5234	-183.367	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-6.32768	0.0372602	-72.9499	-178.147	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.17698	8.5407	-72.9499	-178.147	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-6.11001	0.0633023	-66.3154	-173.01	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.21892	8.15302	-66.3154	-173.01	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-5.94484	-0.083279	-60.706	-167.754	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.59689	7.60252	-60.706	-167.754	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-5.62175	-0.345521	-50.3017	-161.687	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.79877	7.06366	-50.3017	-161.687	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-5.19658	-0.571457	-38.3694	-154.9	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.74661	6.86833	-38.3694	-154.9	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-4.34381	-0.48626	-22.1375	-148.372	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.90222	6.22957	-22.1375	-148.372	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.61781	-0.762894	-2.44708	-139.265	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.17782	5.53071	-2.44708	-139.265	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-2.80418	-0.939006	21.6621	-125.869	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.43027	5.10479	21.6621	-125.869	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-2.92371	-1.3814	44.936	-113.037	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.69428	4.5217	44.936	-113.037	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-4.8365	-5.04071	37.5216	-132.148	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-4.00236	4.04648	37.5216	-132.148	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-4.43552	-5.56055	29.2504	-144.41	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.88051	3.7514	29.2504	-144.41	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.20433	-4.99815	23.1879	-142.217	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.15117	3.21934	23.1879	-142.217	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.27924	-4.31571	22.9564	-129.344	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.32448	2.55004	22.9564	-129.344	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.35428	-4.33396	25.5934	-115.185	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.6122	2.09164	25.5934	-115.185	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.53184	-4.43574	30.9949	-103.427	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.86825	1.53417	30.9949	-103.427	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
-4.93935	-5.53569	34.1011	-101.308	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
-4.66776	1.28616	34.1011	-101.308	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
